Using options:
08048B14: warning: Unable to resolve imported reference !__gmon_start__.
08048E00: error: The method or operation is not implemented.
08048C94: warning: Unable to resolve imported reference !chdir.
08048B84: warning: Unable to resolve imported reference !system.
08048B44: warning: Unable to resolve imported reference !vsprintf.
08048B84: warning: Unable to resolve imported reference !system.
08048B84: warning: Unable to resolve imported reference !system.
08048B84: warning: Unable to resolve imported reference !system.
08048B84: warning: Unable to resolve imported reference !system.
08048B84: warning: Unable to resolve imported reference !system.
08048B84: warning: Unable to resolve imported reference !system.
08048B84: warning: Unable to resolve imported reference !system.
08048B84: warning: Unable to resolve imported reference !system.
08048B44: warning: Unable to resolve imported reference !vsprintf.
08048AB4: warning: Unable to resolve imported reference !srand.
08048D84: warning: Unable to resolve imported reference !rand.
08048D14: warning: Unable to resolve imported reference !remove.
08048B84: warning: Unable to resolve imported reference !system.
08048B04: warning: Unable to resolve imported reference !__xstat.
08048AE4: warning: Unable to resolve imported reference !__cxa_atexit.
08048D74: warning: Unable to resolve imported reference !getcwd.
08048C34: warning: Unable to resolve imported reference !getopt_long.
08048CA4: warning: Unable to resolve imported reference !putenv.
08053191: warning: The format specifier '%.' passed to *printf is not known.
08048C14: warning: Unable to resolve imported reference !mkstemp.
08048D94: warning: Unable to resolve imported reference !strdup.
08048C14: warning: Unable to resolve imported reference !mkstemp.
08048C24: warning: Unable to resolve imported reference !opendir.
08048BD4: warning: Unable to resolve imported reference !readdir.
08048CB4: warning: Unable to resolve imported reference !closedir.
08048B24: warning: Unable to resolve imported reference !rewind.
08048C24: warning: Unable to resolve imported reference !opendir.
08048BD4: warning: Unable to resolve imported reference !readdir.
08048CB4: warning: Unable to resolve imported reference !closedir.
0804E031: warning: Unable to determine format string for call to 'fprintf'.
08048C14: warning: Unable to resolve imported reference !mkstemp.
08048C24: warning: Unable to resolve imported reference !opendir.
08048BD4: warning: Unable to resolve imported reference !readdir.
08048CB4: warning: Unable to resolve imported reference !closedir.
08048C24: warning: Unable to resolve imported reference !opendir.
08048CB4: warning: Unable to resolve imported reference !closedir.
08048B24: warning: Unable to resolve imported reference !rewind.
08048C24: warning: Unable to resolve imported reference !opendir.
08048BD4: warning: Unable to resolve imported reference !readdir.
08048CB4: warning: Unable to resolve imported reference !closedir.
08048C24: warning: Unable to resolve imported reference !opendir.
08048CB4: warning: Unable to resolve imported reference !closedir.
08048B34: warning: Unable to resolve imported reference !__isoc99_sscanf.
0804F726: warning: Unable to determine format string for call to 'fprintf'.
08048B84: warning: Unable to resolve imported reference !system.
08048C14: warning: Unable to resolve imported reference !mkstemp.
08048D14: warning: Unable to resolve imported reference !remove.
08048B84: warning: Unable to resolve imported reference !system.
08048B84: warning: Unable to resolve imported reference !system.
08048D94: warning: Unable to resolve imported reference !strdup.
08048D94: warning: Unable to resolve imported reference !strdup.
08048D94: warning: Unable to resolve imported reference !strdup.
08048B84: warning: Unable to resolve imported reference !system.
08048C24: warning: Unable to resolve imported reference !opendir.
08048BD4: warning: Unable to resolve imported reference !readdir.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048D74: warning: Unable to resolve imported reference !getcwd.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048C34: warning: Unable to resolve imported reference !getopt_long.
08048C94: warning: Unable to resolve imported reference !chdir.
08048AF4: warning: Unable to resolve imported reference !__isoc99_fscanf.
08048C94: warning: Unable to resolve imported reference !chdir.
08048B34: warning: Unable to resolve imported reference !__isoc99_sscanf.
08048BD4: warning: Unable to resolve imported reference !readdir.
08048C94: warning: Unable to resolve imported reference !chdir.
08048C24: warning: Unable to resolve imported reference !opendir.
08048BD4: warning: Unable to resolve imported reference !readdir.
08048BD4: warning: Unable to resolve imported reference !readdir.
08048B84: warning: Unable to resolve imported reference !system.
08048C94: warning: Unable to resolve imported reference !chdir.
08048B84: warning: Unable to resolve imported reference !system.
08048C94: warning: Unable to resolve imported reference !chdir.
08048B84: warning: Unable to resolve imported reference !system.
08048C94: warning: Unable to resolve imported reference !chdir.
08048B84: warning: Unable to resolve imported reference !system.
08048B84: warning: Unable to resolve imported reference !system.
08048B84: warning: Unable to resolve imported reference !system.
08048D94: warning: Unable to resolve imported reference !strdup.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048D94: warning: Unable to resolve imported reference !strdup.
08048C94: warning: Unable to resolve imported reference !chdir.
08048B84: warning: Unable to resolve imported reference !system.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048C14: warning: Unable to resolve imported reference !mkstemp.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048B34: warning: Unable to resolve imported reference !__isoc99_sscanf.
08048B34: warning: Unable to resolve imported reference !__isoc99_sscanf.
08048B24: warning: Unable to resolve imported reference !rewind.
08048B34: warning: Unable to resolve imported reference !__isoc99_sscanf.
08048B84: warning: Unable to resolve imported reference !system.
08048B84: warning: Unable to resolve imported reference !system.
08048D14: warning: Unable to resolve imported reference !remove.
08048B84: warning: Unable to resolve imported reference !system.
08048C14: warning: Unable to resolve imported reference !mkstemp.
08048C14: warning: Unable to resolve imported reference !mkstemp.
08048B34: warning: Unable to resolve imported reference !__isoc99_sscanf.
08048B34: warning: Unable to resolve imported reference !__isoc99_sscanf.
0804B34E: warning: Unable to determine format string for call to 'fprintf'.
08048C14: warning: Unable to resolve imported reference !mkstemp.
08048B24: warning: Unable to resolve imported reference !rewind.
08048B24: warning: Unable to resolve imported reference !rewind.
08048B24: warning: Unable to resolve imported reference !rewind.
0804CC15: warning: Unable to determine format string for call to 'fprintf'.
08048C14: warning: Unable to resolve imported reference !mkstemp.
08048B24: warning: Unable to resolve imported reference !rewind.
0804EB61: warning: Unable to determine format string for call to 'fprintf'.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048D94: warning: Unable to resolve imported reference !strdup.
08048C14: warning: Unable to resolve imported reference !mkstemp.
08048B34: warning: Unable to resolve imported reference !__isoc99_sscanf.
0804B8D4: warning: Unable to determine format string for call to 'fprintf'.
08048C14: warning: Unable to resolve imported reference !mkstemp.
08048B24: warning: Unable to resolve imported reference !rewind.
08048B24: warning: Unable to resolve imported reference !rewind.
0804D616: warning: Unable to determine format string for call to 'fprintf'.
08048C14: warning: Unable to resolve imported reference !mkstemp.
08048B24: warning: Unable to resolve imported reference !rewind.
0804EF70: warning: Unable to determine format string for call to 'fprintf'.
08048AF4: warning: Unable to resolve imported reference !__isoc99_fscanf.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048D94: warning: Unable to resolve imported reference !strdup.
08048C94: warning: Unable to resolve imported reference !chdir.
08048B84: warning: Unable to resolve imported reference !system.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048C14: warning: Unable to resolve imported reference !mkstemp.
0804A4C3: warning: Unable to determine format string for call to 'fprintf'.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048B84: warning: Unable to resolve imported reference !system.
08048B84: warning: Unable to resolve imported reference !system.
08048B84: warning: Unable to resolve imported reference !system.
08048C24: warning: Unable to resolve imported reference !opendir.
08048BD4: warning: Unable to resolve imported reference !readdir.
08048BD4: warning: Unable to resolve imported reference !readdir.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048D94: warning: Unable to resolve imported reference !strdup.
08048C94: warning: Unable to resolve imported reference !chdir.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048CA4: warning: Unable to resolve imported reference !putenv.
08048C94: warning: Unable to resolve imported reference !chdir.
08048B84: warning: Unable to resolve imported reference !system.
08048B84: warning: Unable to resolve imported reference !system.
08048C24: warning: Unable to resolve imported reference !opendir.
0805482C: error: Failed to write global variable g_v805482C.
    The method or operation is not implemented.
